country,region,year,timestamp,crop_type,temperature,rainfall,humidity,N,P,K,ph,crop_yield
USA,Northeast,2006,2006-01-01,Coffee,4.42,1945.2,57.648082825,103.0,29.0,30.0,6.798626238000001,2.196
Nigeria,North Central,2015,2015-01-01,Coffee,33.14,763.92,57.648082825,103.0,29.0,30.0,6.798626238000001,0.8190000000000001
China,North,2018,2018-01-01,Vegetables,11.49,805.63,80.473145665,,,,,3.627
China,East,1994,1994-01-01,Soybeans,33.19,968.53,80.473145665,,,,,1.62
Argentina,Patagonia,2023,2023-01-01,Soybeans,-1.92,621.34,80.473145665,,,,,1.68
Brazil,South,1995,1995-01-01,Fruits,15.99,1701.98,80.473145665,,,,,4.43
Argentina,Pampas,2020,2020-01-01,Corn,27.71,2476.93,80.473145665,,,,,1.926
Argentina,Northwest,2005,2005-01-01,Wheat,34.28,1828.73,80.473145665,,,,,1.548
Australia,New South Wales,2023,2023-01-01,Sugarcane,18.64,1183.54,80.473145665,,,,,3.186
Nigeria,South West,2005,2005-01-01,Soybeans,25.92,2976.4,80.473145665,,,,,2.74
Nigeria,North Central,1994,1994-01-01,Sugarcane,29.95,1399.07,80.473145665,,,,,2.421
Argentina,Pampas,1998,1998-01-01,Wheat,29.76,1454.17,80.473145665,,,,,1.02
Canada,Quebec,1994,1994-01-01,Fruits,31.06,871.88,80.473145665,,,,,3.79
Brazil,Northeast,2020,2020-01-01,Vegetables,28.22,1925.36,80.473145665,,,,,2.17
Argentina,Northeast,2000,2000-01-01,Coffee,33.04,1105.82,57.648082825,103.0,29.0,30.0,6.798626238000001,3.591
USA,Midwest,2019,2019-01-01,Vegetables,29.53,1136.94,80.473145665,,,,,0.846
Australia,Western Australia,2024,2024-01-01,Rice,17.74,2062.84,82.18935719499999,80.0,47.0,40.0,6.363803588,3.19
Argentina,Patagonia,1998,1998-01-01,Wheat,22.32,465.05,80.473145665,,,,,2.943
China,North,2002,2002-01-01,Vegetables,17.84,1996.97,80.473145665,,,,,2.628
China,South,2016,2016-01-01,Wheat,3.07,2498.91,80.473145665,,,,,2.92
USA,South,2002,2002-01-01,Rice,26.38,2008.57,82.18935719499999,80.0,47.0,40.0,6.363803588,3.41
Australia,New South Wales,2024,2024-01-01,Corn,13.12,1562.72,80.473145665,,,,,2.979
Australia,New South Wales,2001,2001-01-01,Fruits,21.45,1128.29,80.473145665,,,,,3.213
Nigeria,South East,1994,1994-01-01,Corn,8.99,2884.15,80.473145665,,,,,0.666
Canada,Ontario,2019,2019-01-01,Cotton,34.17,2814.42,80.01089273,117.0,46.0,19.0,6.8409568125,3.74
Australia,Victoria,1994,1994-01-01,Fruits,9.77,1197.62,80.473145665,,,,,1.85
Australia,New South Wales,2007,2007-01-01,Cotton,29.82,1263.09,80.01089273,117.0,46.0,19.0,6.8409568125,1.476
Nigeria,North Central,1995,1995-01-01,Cotton,14.14,1699.59,80.01089273,117.0,46.0,19.0,6.8409568125,3.42
India,Maharashtra,2004,2004-01-01,Fruits,14.86,1303.9,80.473145665,,,,,4.428
Argentina,Northeast,2018,2018-01-01,Corn,12.01,810.81,80.473145665,,,,,2.2230000000000003
Brazil,South,2006,2006-01-01,Vegetables,27.77,537.33,80.473145665,,,,,1.1700000000000002
China,East,2016,2016-01-01,Sugarcane,29.21,684.53,80.473145665,,,,,3.64
Brazil,South,2010,2010-01-01,Vegetables,25.81,233.03,80.473145665,,,,,1.638
Russia,Volga,2000,2000-01-01,Corn,-4.44,1960.82,80.473145665,,,,,1.935
Nigeria,South West,2020,2020-01-01,Coffee,-1.61,1505.05,57.648082825,103.0,29.0,30.0,6.798626238000001,2.079
Canada,British Columbia,2009,2009-01-01,Wheat,26.16,1671.0,80.473145665,,,,,3.294
France,Ile-de-France,2000,2000-01-01,Coffee,22.6,2567.66,57.648082825,103.0,29.0,30.0,6.798626238000001,2.32
Brazil,North,2020,2020-01-01,Wheat,12.97,1566.53,80.473145665,,,,,4.92
China,South,2012,2012-01-01,Rice,31.39,1354.54,82.18935719499999,80.0,47.0,40.0,6.363803588,1.56
Russia,Northwestern,2023,2023-01-01,Coffee,-2.94,538.66,57.648082825,103.0,29.0,30.0,6.798626238000001,0.94
Russia,Central,2007,2007-01-01,Soybeans,14.48,2747.51,80.473145665,,,,,3.73
China,North,2009,2009-01-01,Fruits,29.52,2097.64,80.473145665,,,,,1.16
Brazil,Southeast,2023,2023-01-01,Vegetables,11.82,654.16,80.473145665,,,,,4.275
Brazil,Northeast,2008,2008-01-01,Sugarcane,28.91,865.17,80.473145665,,,,,2.65
Brazil,Southeast,1999,1999-01-01,Cotton,10.52,2084.84,80.01089273,117.0,46.0,19.0,6.8409568125,4.086
USA,Northeast,2015,2015-01-01,Coffee,22.26,2973.76,57.648082825,103.0,29.0,30.0,6.798626238000001,2.76
Argentina,Northeast,2022,2022-01-01,Cotton,9.8,1067.6,80.01089273,117.0,46.0,19.0,6.8409568125,0.684
Russia,Volga,2001,2001-01-01,Corn,13.33,2847.79,80.473145665,,,,,4.4190000000000005
Russia,Siberian,2001,2001-01-01,Sugarcane,11.45,2711.0,80.473145665,,,,,4.84
France,Nouvelle-Aquitaine,2017,2017-01-01,Barley,7.26,2672.59,80.473145665,,,,,2.331
Brazil,South,1993,1993-01-01,Rice,12.45,1068.91,82.18935719499999,80.0,47.0,40.0,6.363803588,4.122
Brazil,South,2022,2022-01-01,Coffee,2.46,1323.46,57.648082825,103.0,29.0,30.0,6.798626238000001,0.54
Brazil,North,1994,1994-01-01,Corn,31.44,804.66,80.473145665,,,,,0.95
Brazil,Northeast,2003,2003-01-01,Barley,21.24,2501.89,80.473145665,,,,,2.07
India,West Bengal,2005,2005-01-01,Cotton,12.43,2532.57,80.01089273,117.0,46.0,19.0,6.8409568125,1.755
Canada,British Columbia,2012,2012-01-01,Vegetables,5.91,1061.21,80.473145665,,,,,2.6910000000000003
Australia,Queensland,2013,2013-01-01,Barley,25.93,2098.26,80.473145665,,,,,2.29
Nigeria,South West,2018,2018-01-01,Sugarcane,11.41,288.77,80.473145665,,,,,3.879
Argentina,Pampas,2002,2002-01-01,Rice,28.74,881.87,82.18935719499999,80.0,47.0,40.0,6.363803588,1.84
Brazil,South,2009,2009-01-01,Wheat,10.59,610.9,80.473145665,,,,,4.437
Nigeria,South West,1991,1991-01-01,Wheat,31.11,814.25,80.473145665,,,,,3.85
China,East,2023,2023-01-01,Sugarcane,2.07,2004.83,80.473145665,,,,,1.1
Canada,British Columbia,2010,2010-01-01,Rice,2.27,1685.38,82.18935719499999,80.0,47.0,40.0,6.363803588,2.83
India,Punjab,1995,1995-01-01,Vegetables,18.11,2146.93,80.473145665,,,,,4.95
Australia,Queensland,2018,2018-01-01,Barley,34.0,2380.89,80.473145665,,,,,3.59
France,Grand Est,2007,2007-01-01,Barley,-0.19,1517.83,80.473145665,,,,,1.296
Australia,Victoria,1990,1990-01-01,Rice,21.23,556.06,82.18935719499999,80.0,47.0,40.0,6.363803588,0.9
China,North,2015,2015-01-01,Vegetables,14.39,458.65,80.473145665,,,,,2.952
Australia,Western Australia,2022,2022-01-01,Fruits,19.62,1252.71,80.473145665,,,,,2.196
USA,West,1994,1994-01-01,Vegetables,23.1,2096.14,80.473145665,,,,,2.394
India,West Bengal,2023,2023-01-01,Fruits,34.1,2200.55,80.473145665,,,,,0.873
China,Central,1998,1998-01-01,Barley,19.77,1503.54,80.473145665,,,,,2.34
Canada,Prairies,1997,1997-01-01,Corn,1.04,707.4,80.473145665,,,,,2.54
France,Grand Est,2023,2023-01-01,Fruits,33.92,2401.17,80.473145665,,,,,1.49
USA,West,2012,2012-01-01,Barley,32.57,1943.42,80.473145665,,,,,3.5
China,East,2011,2011-01-01,Fruits,13.15,2883.43,80.473145665,,,,,3.58
Nigeria,North Central,2018,2018-01-01,Soybeans,2.63,2519.04,80.473145665,,,,,2.89
India,West Bengal,2014,2014-01-01,Rice,21.4,2359.01,82.18935719499999,80.0,47.0,40.0,6.363803588,2.11
India,Maharashtra,1994,1994-01-01,Sugarcane,6.12,1485.54,80.473145665,,,,,2.16
Argentina,Northeast,2021,2021-01-01,Corn,-2.73,1473.9,80.473145665,,,,,0.77
Canada,Ontario,2017,2017-01-01,Fruits,33.05,2407.33,80.473145665,,,,,0.99
Canada,Ontario,2006,2006-01-01,Cotton,1.87,1646.23,80.01089273,117.0,46.0,19.0,6.8409568125,2.09
Canada,Ontario,2014,2014-01-01,Barley,1.51,929.08,80.473145665,,,,,1.46
Canada,British Columbia,2017,2017-01-01,Wheat,1.71,2521.24,80.473145665,,,,,0.45
Canada,British Columbia,2021,2021-01-01,Fruits,12.82,494.94,80.473145665,,,,,3.375
China,Central,2007,2007-01-01,Corn,10.44,2316.18,80.473145665,,,,,1.791
Canada,Prairies,1997,1997-01-01,Wheat,15.3,982.12,80.473145665,,,,,1.8
China,Central,1999,1999-01-01,Barley,16.39,2693.61,80.473145665,,,,,3.04
France,Ile-de-France,2024,2024-01-01,Sugarcane,4.4,2107.57,80.473145665,,,,,1.09
Russia,Volga,1991,1991-01-01,Sugarcane,32.51,2048.46,80.473145665,,,,,2.718
Nigeria,South East,2003,2003-01-01,Sugarcane,31.87,2161.31,80.473145665,,,,,1.85
India,Punjab,2009,2009-01-01,Wheat,12.76,1484.64,80.473145665,,,,,2.37
Nigeria,South East,2020,2020-01-01,Soybeans,6.11,2670.8,80.473145665,,,,,2.09
China,South,2018,2018-01-01,Corn,11.75,1502.98,80.473145665,,,,,2.493
France,Grand Est,2012,2012-01-01,Vegetables,14.55,590.51,80.473145665,,,,,3.303
USA,Northeast,1999,1999-01-01,Sugarcane,15.81,1107.39,80.473145665,,,,,3.91
Australia,Western Australia,2001,2001-01-01,Corn,1.9,2589.28,80.473145665,,,,,1.05
Argentina,Northeast,1993,1993-01-01,Cotton,9.89,1409.35,80.01089273,117.0,46.0,19.0,6.8409568125,2.196
China,North,2021,2021-01-01,Vegetables,11.01,1972.19,80.473145665,,,,,4.64
India,West Bengal,1995,1995-01-01,Wheat,-2.16,498.82,80.473145665,,,,,2.25
France,Nouvelle-Aquitaine,2022,2022-01-01,Rice,10.1,1060.42,82.18935719499999,80.0,47.0,40.0,6.363803588,1.737
Nigeria,North West,2015,2015-01-01,Barley,7.72,1052.85,80.473145665,,,,,1.76
Nigeria,North Central,1991,1991-01-01,Fruits,-4.04,621.05,80.473145665,,,,,1.0080000000000002
Russia,Northwestern,2002,2002-01-01,Coffee,1.71,531.25,57.648082825,103.0,29.0,30.0,6.798626238000001,2.106
Canada,Prairies,2015,2015-01-01,Barley,33.51,2816.87,80.473145665,,,,,1.87
India,Tamil Nadu,2007,2007-01-01,Cotton,21.27,1595.73,80.01089273,117.0,46.0,19.0,6.8409568125,1.593
Brazil,South,2021,2021-01-01,Fruits,23.87,978.42,80.473145665,,,,,3.384
Argentina,Northwest,1999,1999-01-01,Fruits,5.16,1485.32,80.473145665,,,,,1.58
Argentina,Northwest,2006,2006-01-01,Coffee,25.28,1544.68,57.648082825,103.0,29.0,30.0,6.798626238000001,3.79
Nigeria,North Central,1992,1992-01-01,Barley,9.02,1985.39,80.473145665,,,,,1.062
China,East,1990,1990-01-01,Soybeans,28.8,2614.86,80.473145665,,,,,2.034
Brazil,North,2007,2007-01-01,Wheat,23.55,476.31,80.473145665,,,,,1.287
India,Tamil Nadu,2005,2005-01-01,Vegetables,24.99,1257.46,80.473145665,,,,,3.2
Brazil,North,2012,2012-01-01,Sugarcane,31.48,2857.58,80.473145665,,,,,3.555
China,Central,2024,2024-01-01,Cotton,31.21,2551.73,80.01089273,117.0,46.0,19.0,6.8409568125,1.03
India,Punjab,2021,2021-01-01,Soybeans,3.4,1549.26,80.473145665,,,,,1.305
China,Central,2000,2000-01-01,Cotton,16.94,2001.42,80.01089273,117.0,46.0,19.0,6.8409568125,3.078
France,Nouvelle-Aquitaine,2016,2016-01-01,Rice,13.99,1770.33,82.18935719499999,80.0,47.0,40.0,6.363803588,2.87
France,Nouvelle-Aquitaine,2004,2004-01-01,Cotton,14.38,1988.17,80.01089273,117.0,46.0,19.0,6.8409568125,3.888
India,Maharashtra,1998,1998-01-01,Soybeans,16.44,1840.5,80.473145665,,,,,2.457
Argentina,Northeast,2010,2010-01-01,Fruits,17.76,919.72,80.473145665,,,,,3.393
Brazil,Southeast,2018,2018-01-01,Barley,19.55,1407.46,80.473145665,,,,,3.6
Canada,British Columbia,2023,2023-01-01,Fruits,1.87,1522.35,80.473145665,,,,,2.27
USA,Northeast,2001,2001-01-01,Barley,34.0,284.18,80.473145665,,,,,3.5010000000000003
Russia,Volga,2002,2002-01-01,Fruits,33.1,403.59,80.473145665,,,,,1.017
Canada,Prairies,2007,2007-01-01,Soybeans,10.66,667.67,80.473145665,,,,,1.98
France,Ile-de-France,1990,1990-01-01,Cotton,4.77,564.53,80.01089273,117.0,46.0,19.0,6.8409568125,1.062
Australia,Victoria,1992,1992-01-01,Sugarcane,7.06,2528.36,80.473145665,,,,,2.14
Canada,Prairies,2013,2013-01-01,Barley,13.45,556.75,80.473145665,,,,,4.06
China,Central,2024,2024-01-01,Corn,19.01,734.68,80.473145665,,,,,3.294
Russia,Volga,2003,2003-01-01,Corn,14.12,928.47,80.473145665,,,,,3.771
Nigeria,North Central,2000,2000-01-01,Wheat,26.75,2852.9,80.473145665,,,,,2.3760000000000003
Brazil,Northeast,2013,2013-01-01,Coffee,3.41,2748.89,57.648082825,103.0,29.0,30.0,6.798626238000001,1.035
Canada,Ontario,2004,2004-01-01,Barley,7.74,1672.51,80.473145665,,,,,1.03
Australia,New South Wales,2006,2006-01-01,Soybeans,15.98,1067.46,80.473145665,,,,,1.647
India,Punjab,2011,2011-01-01,Coffee,0.65,1254.22,57.648082825,103.0,29.0,30.0,6.798626238000001,2.106
Australia,Queensland,2014,2014-01-01,Corn,13.77,2193.64,80.473145665,,,,,2.94
Canada,Prairies,1999,1999-01-01,Cotton,9.09,1717.14,80.01089273,117.0,46.0,19.0,6.8409568125,1.78
China,East,2020,2020-01-01,Wheat,5.76,1138.1,80.473145665,,,,,2.142
China,Central,2012,2012-01-01,Sugarcane,27.53,1572.27,80.473145665,,,,,1.54
Australia,New South Wales,2001,2001-01-01,Corn,31.46,1408.7,80.473145665,,,,,2.286
Russia,Northwestern,2000,2000-01-01,Barley,-3.03,2731.26,80.473145665,,,,,2.052
China,Central,1999,1999-01-01,Corn,1.26,949.11,80.473145665,,,,,1.64
Russia,Siberian,1995,1995-01-01,Coffee,0.83,2698.9,57.648082825,103.0,29.0,30.0,6.798626238000001,1.67
France,Provence-Alpes-Cote d’Azur,2013,2013-01-01,Fruits,24.19,1724.74,80.473145665,,,,,1.098
India,Punjab,2000,2000-01-01,Sugarcane,20.1,1958.95,80.473145665,,,,,2.57
China,East,2023,2023-01-01,Vegetables,19.52,2151.04,80.473145665,,,,,3.28
Nigeria,North Central,2002,2002-01-01,Wheat,5.0,1197.18,80.473145665,,,,,2.1
Australia,Western Australia,1992,1992-01-01,Vegetables,-4.92,1964.64,80.473145665,,,,,2.349
Canada,Quebec,2010,2010-01-01,Wheat,27.19,2751.92,80.473145665,,,,,1.494
Australia,Queensland,1995,1995-01-01,Sugarcane,25.6,1844.52,80.473145665,,,,,3.366
China,East,2006,2006-01-01,Rice,3.2,2469.56,82.18935719499999,80.0,47.0,40.0,6.363803588,0.92
Argentina,Northeast,1996,1996-01-01,Soybeans,17.58,1956.08,80.473145665,,,,,3.042
Nigeria,South East,2003,2003-01-01,Wheat,17.06,1911.33,80.473145665,,,,,2.89
France,Grand Est,2024,2024-01-01,Rice,9.43,299.11,82.18935719499999,80.0,47.0,40.0,6.363803588,2.007
China,East,1993,1993-01-01,Vegetables,16.78,2131.0,80.473145665,,,,,3.48
Nigeria,North West,2001,2001-01-01,Corn,24.46,1617.13,80.473145665,,,,,1.89
China,North,2017,2017-01-01,Sugarcane,19.86,524.65,80.473145665,,,,,2.673
Canada,Prairies,2000,2000-01-01,Sugarcane,29.38,753.36,80.473145665,,,,,3.59
China,North,1996,1996-01-01,Soybeans,2.21,1333.32,80.473145665,,,,,1.27
China,East,2001,2001-01-01,Coffee,29.26,2845.27,57.648082825,103.0,29.0,30.0,6.798626238000001,1.56
Nigeria,North West,2007,2007-01-01,Coffee,11.39,644.03,57.648082825,103.0,29.0,30.0,6.798626238000001,3.384
India,Punjab,2021,2021-01-01,Cotton,-3.75,894.1,80.01089273,117.0,46.0,19.0,6.8409568125,0.936
Russia,Northwestern,1990,1990-01-01,Coffee,24.42,1568.56,57.648082825,103.0,29.0,30.0,6.798626238000001,2.26
Argentina,Northeast,1991,1991-01-01,Coffee,29.38,2520.48,57.648082825,103.0,29.0,30.0,6.798626238000001,2.871
Nigeria,South West,2004,2004-01-01,Fruits,6.53,1919.79,80.473145665,,,,,2.69
Brazil,Southeast,2014,2014-01-01,Fruits,18.02,1842.25,80.473145665,,,,,3.45
Argentina,Northeast,1990,1990-01-01,Cotton,27.75,1282.89,80.01089273,117.0,46.0,19.0,6.8409568125,0.8370000000000001
Australia,Western Australia,2008,2008-01-01,Cotton,19.91,498.54,80.01089273,117.0,46.0,19.0,6.8409568125,4.149
Argentina,Pampas,1993,1993-01-01,Barley,7.65,1242.13,80.473145665,,,,,2.9
Argentina,Patagonia,1999,1999-01-01,Sugarcane,-3.04,2812.56,80.473145665,,,,,0.63
Brazil,North,1998,1998-01-01,Barley,14.4,2369.88,80.473145665,,,,,2.69
USA,West,2001,2001-01-01,Barley,14.13,1793.21,80.473145665,,,,,3.87
India,Tamil Nadu,2024,2024-01-01,Soybeans,-1.05,1361.43,80.473145665,,,,,0.765
Argentina,Northwest,1996,1996-01-01,Soybeans,31.39,2911.96,80.473145665,,,,,1.27
France,Provence-Alpes-Cote d’Azur,2016,2016-01-01,Vegetables,32.18,2890.61,80.473145665,,,,,1.638
Canada,Quebec,2024,2024-01-01,Cotton,34.05,1059.3,80.01089273,117.0,46.0,19.0,6.8409568125,3.3480000000000003
India,West Bengal,2002,2002-01-01,Barley,-1.87,1984.54,80.473145665,,,,,2.24
Brazil,Southeast,1996,1996-01-01,Barley,23.49,2852.97,80.473145665,,,,,3.32
Russia,Volga,1990,1990-01-01,Barley,3.46,2087.37,80.473145665,,,,,0.648
Brazil,Southeast,1998,1998-01-01,Soybeans,21.45,1977.38,80.473145665,,,,,3.47
France,Provence-Alpes-Cote d’Azur,1993,1993-01-01,Cotton,26.06,2983.3,80.01089273,117.0,46.0,19.0,6.8409568125,2.52
India,West Bengal,2010,2010-01-01,Vegetables,32.19,952.65,80.473145665,,,,,3.37
France,Ile-de-France,2021,2021-01-01,Corn,26.97,1875.86,80.473145665,,,,,3.24
France,Nouvelle-Aquitaine,2022,2022-01-01,Cotton,27.05,2559.32,80.01089273,117.0,46.0,19.0,6.8409568125,2.934
Australia,New South Wales,2004,2004-01-01,Vegetables,23.53,924.48,80.473145665,,,,,3.213
Australia,New South Wales,2006,2006-01-01,Cotton,-2.23,2157.81,80.01089273,117.0,46.0,19.0,6.8409568125,0.963
Argentina,Patagonia,2015,2015-01-01,Fruits,-0.88,2409.0,80.473145665,,,,,2.259
India,Tamil Nadu,2021,2021-01-01,Cotton,23.36,2472.54,80.01089273,117.0,46.0,19.0,6.8409568125,2.53
India,Punjab,2006,2006-01-01,Vegetables,34.97,963.87,80.473145665,,,,,2.556
China,Central,1997,1997-01-01,Sugarcane,1.33,2224.68,80.473145665,,,,,1.035
Australia,New South Wales,2004,2004-01-01,Fruits,4.41,1685.23,80.473145665,,,,,2.24
USA,Midwest,1993,1993-01-01,Soybeans,-4.57,2446.23,80.473145665,,,,,1.59
Argentina,Patagonia,1992,1992-01-01,Fruits,19.3,1004.58,80.473145665,,,,,1.85
India,Punjab,2004,2004-01-01,Fruits,6.61,2557.8,80.473145665,,,,,0.79
India,Punjab,2023,2023-01-01,Corn,13.95,1382.77,80.473145665,,,,,3.47
Russia,Siberian,2003,2003-01-01,Corn,3.04,2163.38,80.473145665,,,,,2.38
India,Punjab,2001,2001-01-01,Coffee,2.54,312.66,57.648082825,103.0,29.0,30.0,6.798626238000001,1.935
India,Tamil Nadu,2014,2014-01-01,Fruits,-1.08,2117.05,80.473145665,,,,,2.85
Nigeria,North Central,2001,2001-01-01,Sugarcane,-2.47,2506.87,80.473145665,,,,,2.79
Nigeria,South East,2016,2016-01-01,Fruits,-1.25,1800.65,80.473145665,,,,,1.0080000000000002
Nigeria,North Central,2005,2005-01-01,Barley,5.55,676.33,80.473145665,,,,,1.746
USA,Northeast,2003,2003-01-01,Coffee,20.2,1866.03,57.648082825,103.0,29.0,30.0,6.798626238000001,1.84
USA,Midwest,1997,1997-01-01,Vegetables,1.32,2322.82,80.473145665,,,,,1.2060000000000002
Australia,New South Wales,2001,2001-01-01,Sugarcane,20.6,2917.08,80.473145665,,,,,3.23
Canada,Ontario,2007,2007-01-01,Rice,4.59,2418.35,82.18935719499999,80.0,47.0,40.0,6.363803588,2.54
Brazil,North,2023,2023-01-01,Cotton,30.41,1656.41,80.01089273,117.0,46.0,19.0,6.8409568125,2.277
Australia,Western Australia,2012,2012-01-01,Cotton,14.51,1441.91,80.01089273,117.0,46.0,19.0,6.8409568125,1.8
Russia,Northwestern,2013,2013-01-01,Barley,11.24,2605.92,80.473145665,,,,,2.02
Brazil,North,2013,2013-01-01,Fruits,-0.01,241.42,80.473145665,,,,,2.538
India,Punjab,2009,2009-01-01,Rice,25.94,2158.75,82.18935719499999,80.0,47.0,40.0,6.363803588,1.53
Canada,Prairies,1995,1995-01-01,Sugarcane,0.59,486.76,80.473145665,,,,,1.935
Nigeria,South West,1995,1995-01-01,Rice,15.7,1350.76,82.18935719499999,80.0,47.0,40.0,6.363803588,3.08
USA,Midwest,1991,1991-01-01,Corn,3.99,1257.61,80.473145665,,,,,1.863
Nigeria,South West,2003,2003-01-01,Vegetables,11.01,2243.72,80.473145665,,,,,3.91
Brazil,Southeast,2002,2002-01-01,Rice,15.16,2918.4,82.18935719499999,80.0,47.0,40.0,6.363803588,2.8080000000000003
Nigeria,South West,2002,2002-01-01,Barley,15.94,1877.26,80.473145665,,,,,2.72
India,Punjab,2023,2023-01-01,Sugarcane,-1.69,675.38,80.473145665,,,,,2.673
Brazil,South,1999,1999-01-01,Barley,27.81,1545.26,80.473145665,,,,,2.682
France,Grand Est,2018,2018-01-01,Barley,7.7,1757.63,80.473145665,,,,,1.52
Argentina,Patagonia,2006,2006-01-01,Barley,-4.42,1637.7,80.473145665,,,,,0.927
Argentina,Northwest,2017,2017-01-01,Vegetables,20.21,442.93,80.473145665,,,,,3.204
Australia,Queensland,2004,2004-01-01,Corn,1.2,1698.69,80.473145665,,,,,2.322
Brazil,North,1999,1999-01-01,Corn,5.52,345.67,80.473145665,,,,,0.63
China,North,1990,1990-01-01,Wheat,4.21,1544.36,80.473145665,,,,,1.098
France,Nouvelle-Aquitaine,1994,1994-01-01,Fruits,24.91,1220.75,80.473145665,,,,,3.85
France,Nouvelle-Aquitaine,2002,2002-01-01,Fruits,-2.85,2962.83,80.473145665,,,,,0.873
France,Grand Est,1995,1995-01-01,Fruits,20.16,1994.08,80.473145665,,,,,2.178
China,East,2008,2008-01-01,Rice,7.68,2394.63,82.18935719499999,80.0,47.0,40.0,6.363803588,1.341
Russia,Siberian,1994,1994-01-01,Rice,18.28,1526.57,82.18935719499999,80.0,47.0,40.0,6.363803588,3.51
Argentina,Pampas,2021,2021-01-01,Cotton,34.05,2380.26,80.01089273,117.0,46.0,19.0,6.8409568125,2.943
Brazil,Northeast,2021,2021-01-01,Soybeans,-3.71,1934.48,80.473145665,,,,,2.04
Nigeria,North Central,2019,2019-01-01,Soybeans,19.92,1413.86,80.473145665,,,,,4.0
France,Provence-Alpes-Cote d’Azur,2020,2020-01-01,Sugarcane,18.78,2478.48,80.473145665,,,,,3.94
Russia,Northwestern,1993,1993-01-01,Vegetables,16.39,1995.14,80.473145665,,,,,4.98
Nigeria,South West,2005,2005-01-01,Coffee,12.0,2957.39,57.648082825,103.0,29.0,30.0,6.798626238000001,4.14
France,Nouvelle-Aquitaine,2006,2006-01-01,Cotton,1.29,2250.0,80.01089273,117.0,46.0,19.0,6.8409568125,2.41
Australia,Western Australia,2006,2006-01-01,Cotton,3.08,1688.55,80.01089273,117.0,46.0,19.0,6.8409568125,1.3
India,Maharashtra,2001,2001-01-01,Vegetables,31.0,516.98,80.473145665,,,,,1.548
Russia,Central,2010,2010-01-01,Vegetables,8.08,798.65,80.473145665,,,,,2.28
Russia,Siberian,2005,2005-01-01,Soybeans,27.04,1134.41,80.473145665,,,,,1.845
India,Maharashtra,1996,1996-01-01,Corn,26.24,2803.48,80.473145665,,,,,2.79
USA,South,1991,1991-01-01,Coffee,-4.67,2298.39,57.648082825,103.0,29.0,30.0,6.798626238000001,1.7
Canada,British Columbia,1999,1999-01-01,Sugarcane,26.93,646.03,80.473145665,,,,,1.13
Brazil,North,2010,2010-01-01,Rice,-1.18,1436.21,82.18935719499999,80.0,47.0,40.0,6.363803588,1.2240000000000002
Argentina,Northeast,2015,2015-01-01,Vegetables,0.07,1016.1,80.473145665,,,,,0.78
Brazil,South,1999,1999-01-01,Rice,0.94,2098.1,82.18935719499999,80.0,47.0,40.0,6.363803588,1.9
Argentina,Patagonia,1998,1998-01-01,Rice,0.4,2714.99,82.18935719499999,80.0,47.0,40.0,6.363803588,0.666
Argentina,Pampas,2020,2020-01-01,Barley,17.47,1404.85,80.473145665,,,,,2.08
India,Tamil Nadu,2013,2013-01-01,Wheat,34.7,2301.93,80.473145665,,,,,2.79
India,Tamil Nadu,1993,1993-01-01,Sugarcane,-1.3,1505.0,80.473145665,,,,,0.8280000000000001
Nigeria,North Central,2023,2023-01-01,Soybeans,-0.25,1812.6,80.473145665,,,,,2.31
China,South,1996,1996-01-01,Soybeans,13.91,672.0,80.473145665,,,,,1.521
France,Nouvelle-Aquitaine,2009,2009-01-01,Cotton,33.11,1011.55,80.01089273,117.0,46.0,19.0,6.8409568125,2.01
China,Central,1999,1999-01-01,Barley,16.93,701.12,80.473145665,,,,,1.782
Argentina,Patagonia,1998,1998-01-01,Soybeans,23.31,1870.68,80.473145665,,,,,2.53
Australia,Victoria,1993,1993-01-01,Wheat,8.41,801.53,80.473145665,,,,,2.7
Canada,Prairies,1994,1994-01-01,Coffee,32.0,669.51,57.648082825,103.0,29.0,30.0,6.798626238000001,2.745
